Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
13017,On The Rocks,Corona Extra,5/21/2026,,10.00,10.00,0.0%,,$312.55,$312.55,0.0%,,$72.70,$72.70,0.0%
13017,On The Rocks,Coors,6/27/2025,1.00,,-1.00,-100.0%,$20.95,,($20.95),-100.0%,$7.13,,($7.13),-100.0%
13017,On The Rocks,Yuengling Flight,3/13/2025,1.00,,-1.00,-100.0%,$28.00,,($28.00),-100.0%,$8.53,,($8.53),-100.0%
13017,On The Rocks,Peroni,3/17/2026,,9.34,9.34,0.0%,,$314.50,$314.50,0.0%,,$84.34,$84.34,0.0%
13017,On The Rocks,White Claw,3/17/2026,,9.00,9.00,0.0%,,$309.80,$309.80,0.0%,,$90.29,$90.29,0.0%
13017,On The Rocks,Twisted Tea,5/5/2026,,3.00,3.00,0.0%,,$87.00,$87.00,0.0%,,$22.80,$22.80,0.0%
13017,On The Rocks,Leinenkugel,3/13/2025,2.00,,-2.00,-100.0%,$73.00,,($73.00),-100.0%,$21.69,,($21.69),-100.0%
13017,On The Rocks,Modelo Especial,6/2/2026,,25.00,25.00,0.0%,,$781.65,$781.65,0.0%,,$220.20,$220.20,0.0%
13017,On The Rocks,Heineken Light,3/13/2025,5.00,,-5.00,-100.0%,$176.15,,($176.15),-100.0%,$57.27,,($57.27),-100.0%
13017,On The Rocks,Samuel Adams,2/26/2026,,5.00,5.00,0.0%,,$184.00,$184.00,0.0%,,$56.85,$56.85,0.0%
13017,On The Rocks,Dos Equis,5/21/2026,,1.00,1.00,0.0%,,$32.00,$32.00,0.0%,,$10.66,$10.66,0.0%
13017,On The Rocks,Modelo Negra,3/13/2025,3.00,,-3.00,-100.0%,$96.05,,($96.05),-100.0%,$25.11,,($25.11),-100.0%
13017,On The Rocks,Blue Moon,5/27/2025,1.00,,-1.00,-100.0%,$35.50,,($35.50),-100.0%,$10.56,,($10.56),-100.0%
13017,On The Rocks,White Claw,6/15/2026,,14.00,14.00,0.0%,,$481.70,$481.70,0.0%,,$134.09,$134.09,0.0%
13017,On The Rocks,Twisted Tea,6/2/2026,,3.00,3.00,0.0%,,$87.00,$87.00,0.0%,,$22.80,$22.80,0.0%
13017,On The Rocks,White Claw,1/23/2026,,2.40,2.40,0.0%,,$90.00,$90.00,0.0%,,$21.31,$21.31,0.0%
13017,On The Rocks,Victoria,6/4/2026,,3.00,3.00,0.0%,,$88.50,$88.50,0.0%,,$24.30,$24.30,0.0%
13017,On The Rocks,Modelo Especial,4/10/2026,,7.33,7.33,0.0%,,$224.80,$224.80,0.0%,,$62.43,$62.43,0.0%
13017,On The Rocks,Voodoo Hardcharged,3/13/2025,2.00,,-2.00,-100.0%,$54.00,,($54.00),-100.0%,$11.00,,($11.00),-100.0%
13017,On The Rocks,Modelo Especial,5/6/2025,77.00,,-77.00,-100.0%,"$2,253.45",,"($2,253.45)",-100.0%,$617.01,,($617.01),-100.0%
13017,On The Rocks,Angry Orchard,3/13/2025,5.00,,-5.00,-100.0%,$183.00,,($183.00),-100.0%,$53.44,,($53.44),-100.0%
13017,On The Rocks,Corona Premier,4/27/2026,,3.00,3.00,0.0%,,$82.80,$82.80,0.0%,,$23.41,$23.41,0.0%
13017,On The Rocks,Yuengling Lager,5/5/2026,,2.00,2.00,0.0%,,$56.00,$56.00,0.0%,,$17.64,$17.64,0.0%
13017,On The Rocks,Bardstown Bourbon,3/13/2025,1.00,,-1.00,-100.0%,$430.00,,($430.00),-100.0%,$131.82,,($131.82),-100.0%
13017,On The Rocks,Modelo Especial,2/17/2026,,19.00,19.00,0.0%,,$595.00,$595.00,0.0%,,$168.91,$168.91,0.0%
13017,On The Rocks,Four Loko,3/20/2026,,4.90,4.90,0.0%,,$125.00,$125.00,0.0%,,$27.60,$27.60,0.0%
13017,On The Rocks,Miller High Life,6/27/2025,5.00,,-5.00,-100.0%,$101.55,,($101.55),-100.0%,$26.15,,($26.15),-100.0%
13017,On The Rocks,White Claw,3/13/2025,26.80,,-26.80,-100.0%,$885.15,,($885.15),-100.0%,$243.53,,($243.53),-100.0%
13017,On The Rocks,Voodoo Family,4/22/2025,3.00,,-3.00,-100.0%,$120.30,,($120.30),-100.0%,$35.70,,($35.70),-100.0%
13017,On The Rocks,Coors Light,4/23/2026,,3.67,3.67,0.0%,,$91.10,$91.10,0.0%,,$23.33,$23.33,0.0%
13017,On The Rocks,Dos Equis,4/23/2026,,1.00,1.00,0.0%,,$32.00,$32.00,0.0%,,$10.66,$10.66,0.0%
13017,On The Rocks,Voodoo Family,4/23/2026,,1.00,1.00,0.0%,,$38.10,$38.10,0.0%,,$9.90,$9.90,0.0%
13017,On The Rocks,Corona Extra,3/2/2026,,3.00,3.00,0.0%,,$93.90,$93.90,0.0%,,$25.86,$25.86,0.0%
13017,On The Rocks,Corona Sunbrew,3/13/2025,3.00,,-3.00,-100.0%,$93.00,,($93.00),-100.0%,$24.11,,($24.11),-100.0%
13017,On The Rocks,Famosa,1/23/2026,,1.00,1.00,0.0%,,$27.00,$27.00,0.0%,,$7.83,$7.83,0.0%
13017,On The Rocks,Lite,3/20/2026,,1.00,1.00,0.0%,,$21.75,$21.75,0.0%,,$6.57,$6.57,0.0%
13017,On The Rocks,Twisted Tea,1/12/2026,,3.00,3.00,0.0%,,$87.00,$87.00,0.0%,,$22.80,$22.80,0.0%
13017,On The Rocks,Arnold Palmer,4/2/2026,,-1.00,-1.00,0.0%,,($33.30),($33.30),0.0%,,($9.23),($9.23),0.0%
13017,On The Rocks,Yuengling Lager,2/3/2026,,3.00,3.00,0.0%,,$80.00,$80.00,0.0%,,$26.30,$26.30,0.0%
13017,On The Rocks,Samuel Adams,3/13/2025,4.80,,-4.80,-100.0%,$173.30,,($173.30),-100.0%,$52.86,,($52.86),-100.0%
13017,On The Rocks,Heineken USA,3/20/2026,,3.54,3.54,0.0%,,$100.00,$100.00,0.0%,,$24.94,$24.94,0.0%
13017,On The Rocks,White Claw,6/3/2025,1.00,,-1.00,-100.0%,$34.60,,($34.60),-100.0%,$10.01,,($10.01),-100.0%
13017,On The Rocks,Twisted Tea,6/23/2026,,3.00,3.00,0.0%,,$87.00,$87.00,0.0%,,$22.80,$22.80,0.0%
13017,On The Rocks,Modelo Negra,6/29/2026,,1.00,1.00,0.0%,,$31.25,$31.25,0.0%,,$8.87,$8.87,0.0%
13017,On The Rocks,Modelo Aquas Frescas,5/13/2025,1.00,,-1.00,-100.0%,$31.30,,($31.30),-100.0%,$9.88,,($9.88),-100.0%
13017,On The Rocks,Coors Light,2/20/2026,,15.00,15.00,0.0%,,$271.00,$271.00,0.0%,,$71.30,$71.30,0.0%
13017,On The Rocks,Modelo Chelada,1/23/2026,,1.00,1.00,0.0%,,$31.30,$31.30,0.0%,,$8.37,$8.37,0.0%
13017,On The Rocks,Heineken USA,6/27/2025,13.46,,-13.46,-100.0%,$413.05,,($413.05),-100.0%,$104.55,,($104.55),-100.0%
13017,On The Rocks,Heineken USA,4/27/2026,,15.00,15.00,0.0%,,$468.75,$468.75,0.0%,,$117.60,$117.60,0.0%
13017,On The Rocks,Peroni,3/13/2025,4.67,,-4.67,-100.0%,$165.55,,($165.55),-100.0%,$44.71,,($44.71),-100.0%
13017,On The Rocks,Modelo Chelada,3/25/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
13017,On The Rocks,Famosa,6/15/2026,,1.00,1.00,0.0%,,$27.00,$27.00,0.0%,,$7.83,$7.83,0.0%
13017,On The Rocks,Corona Premier,1/5/2026,,1.00,1.00,0.0%,,$28.90,$28.90,0.0%,,$7.99,$7.99,0.0%
13017,On The Rocks,Miller High Life,2/20/2026,,1.33,1.33,0.0%,,$17.10,$17.10,0.0%,,$4.19,$4.19,0.0%
13017,On The Rocks,Coors Light,3/4/2026,,14.00,14.00,0.0%,,$285.50,$285.50,0.0%,,$87.19,$87.19,0.0%
13017,On The Rocks,Victoria,6/10/2025,1.33,,-1.33,-100.0%,$38.50,,($38.50),-100.0%,$12.21,,($12.21),-100.0%
13017,On The Rocks,Modelo Chelada,4/23/2026,,4.00,4.00,0.0%,,$122.60,$122.60,0.0%,,$28.98,$28.98,0.0%
13017,On The Rocks,Angry Orchard,1/29/2026,,3.00,3.00,0.0%,,$113.00,$113.00,0.0%,,$35.12,$35.12,0.0%
13017,On The Rocks,Twisted Tea,2/26/2026,,3.00,3.00,0.0%,,$87.00,$87.00,0.0%,,$22.80,$22.80,0.0%
13017,On The Rocks,Modelo Chelada,3/13/2026,,4.00,4.00,0.0%,,$122.60,$122.60,0.0%,,$28.98,$28.98,0.0%
13017,On The Rocks,Modelo Chelada,6/23/2026,,4.00,4.00,0.0%,,$121.30,$121.30,0.0%,,$25.68,$25.68,0.0%
13017,On The Rocks,Modelo Especial,6/29/2026,,26.00,26.00,0.0%,,$812.85,$812.85,0.0%,,$228.35,$228.35,0.0%
13017,On The Rocks,Modelo Especial,3/25/2025,58.83,,-58.83,-100.0%,"$1,796.75",,"($1,796.75)",-100.0%,$477.58,,($477.58),-100.0%
13017,On The Rocks,Modelo Chelada,6/8/2026,,5.00,5.00,0.0%,,$153.90,$153.90,0.0%,,$37.60,$37.60,0.0%
13017,On The Rocks,Corona Familiar,6/8/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
13017,On The Rocks,Coors Light,6/29/2026,,8.33,8.33,0.0%,,$209.60,$209.60,0.0%,,$56.59,$56.59,0.0%
13017,On The Rocks,Peroni,5/6/2025,4.67,,-4.67,-100.0%,$163.00,,($163.00),-100.0%,$40.90,,($40.90),-100.0%
13017,On The Rocks,Coors Light,2/17/2026,,6.00,6.00,0.0%,,$150.00,$150.00,0.0%,,$43.37,$43.37,0.0%
13017,On The Rocks,Corona Extra,5/27/2025,11.67,,-11.67,-100.0%,$430.50,,($430.50),-100.0%,$116.75,,($116.75),-100.0%
13017,On The Rocks,Four Loko,6/23/2026,,4.90,4.90,0.0%,,$140.00,$140.00,0.0%,,$42.58,$42.58,0.0%
13017,On The Rocks,Yuengling Flight,3/30/2026,,1.00,1.00,0.0%,,$29.50,$29.50,0.0%,,$9.85,$9.85,0.0%
13017,On The Rocks,Miller High Life,1/29/2026,,5.00,5.00,0.0%,,$103.50,$103.50,0.0%,,$25.70,$25.70,0.0%
13017,On The Rocks,Miller High Life,3/30/2026,,5.00,5.00,0.0%,,$98.25,$98.25,0.0%,,$21.65,$21.65,0.0%
13017,On The Rocks,Lite,6/2/2026,,11.00,11.00,0.0%,,$263.50,$263.50,0.0%,,$70.85,$70.85,0.0%
13017,On The Rocks,Heineken USA,3/13/2025,11.08,,-11.08,-100.0%,$393.75,,($393.75),-100.0%,$124.89,,($124.89),-100.0%
13017,On The Rocks,Corona Familiar,1/29/2026,,2.67,2.67,0.0%,,$74.00,$74.00,0.0%,,$13.41,$13.41,0.0%
13017,On The Rocks,Yuengling Lager,5/1/2025,1.00,,-1.00,-100.0%,$28.00,,($28.00),-100.0%,$8.88,,($8.88),-100.0%
13017,On The Rocks,Blue Moon,2/26/2026,,-3.00,-3.00,0.0%,,($91.50),($91.50),0.0%,,($16.69),($16.69),0.0%
13017,On The Rocks,White Claw,4/23/2026,,14.00,14.00,0.0%,,$484.15,$484.15,0.0%,,$134.96,$134.96,0.0%
13017,On The Rocks,Heineken USA,3/25/2025,65.00,,-65.00,-100.0%,"$2,060.25",,"($2,060.25)",-100.0%,$532.30,,($532.30),-100.0%
13017,On The Rocks,Corona Extra,4/17/2026,,12.00,12.00,0.0%,,$376.35,$376.35,0.0%,,$97.19,$97.19,0.0%
13017,On The Rocks,Voodoo Family,3/30/2026,,5.00,5.00,0.0%,,$177.50,$177.50,0.0%,,$49.90,$49.90,0.0%
13017,On The Rocks,Corona Extra,5/15/2026,,10.00,10.00,0.0%,,$313.25,$313.25,0.0%,,$76.45,$76.45,0.0%
13017,On The Rocks,Simply Spiked,5/6/2025,4.00,,-4.00,-100.0%,$120.00,,($120.00),-100.0%,$33.45,,($33.45),-100.0%
13017,On The Rocks,Angry Orchard,4/22/2025,5.00,,-5.00,-100.0%,$186.00,,($186.00),-100.0%,$56.07,,($56.07),-100.0%
13017,On The Rocks,Sun Cruiser,5/15/2026,,10.00,10.00,0.0%,,$450.00,$450.00,0.0%,,$236.30,$236.30,0.0%
13017,On The Rocks,Heineken USA,2/3/2026,,-1.00,-1.00,0.0%,,($33.50),($33.50),0.0%,,($9.75),($9.75),0.0%
13017,On The Rocks,Bardstown Green River,3/9/2026,,1.00,1.00,0.0%,,$387.00,$387.00,0.0%,,$121.82,$121.82,0.0%
13017,On The Rocks,Corona Extra,1/23/2026,,11.00,11.00,0.0%,,$343.85,$343.85,0.0%,,$81.32,$81.32,0.0%
13017,On The Rocks,Victoria,6/29/2026,,3.33,3.33,0.0%,,$99.35,$99.35,0.0%,,$28.13,$28.13,0.0%
13017,On The Rocks,Yuengling Lager,5/27/2025,2.00,,-2.00,-100.0%,$56.00,,($56.00),-100.0%,$17.77,,($17.77),-100.0%
13017,On The Rocks,Poca Loca,5/1/2025,3.17,,-3.17,-100.0%,$175.80,,($175.80),-100.0%,$46.55,,($46.55),-100.0%
13017,On The Rocks,Blue Moon,4/27/2026,,7.00,7.00,0.0%,,$238.00,$238.00,0.0%,,$66.33,$66.33,0.0%
13017,On The Rocks,Corona Extra,6/4/2026,,12.00,12.00,0.0%,,$375.10,$375.10,0.0%,,$88.44,$88.44,0.0%
13017,On The Rocks,Peroni,6/15/2026,,1.87,1.87,0.0%,,$64.70,$64.70,0.0%,,$16.68,$16.68,0.0%
13017,On The Rocks,Pacifico,4/2/2026,,2.00,2.00,0.0%,,$62.50,$62.50,0.0%,,$17.74,$17.74,0.0%
13017,On The Rocks,Modelo Especial,1/9/2026,,25.33,25.33,0.0%,,$786.25,$786.25,0.0%,,$220.62,$220.62,0.0%
13017,On The Rocks,Modelo Chelada,1/9/2026,,1.00,1.00,0.0%,,$31.30,$31.30,0.0%,,$8.62,$8.62,0.0%
13017,On The Rocks,Modelo Especial,3/30/2026,,17.00,17.00,0.0%,,$533.50,$533.50,0.0%,,$151.47,$151.47,0.0%
13017,On The Rocks,Coors,3/17/2026,,1.00,1.00,0.0%,,$27.80,$27.80,0.0%,,$9.17,$9.17,0.0%
13017,On The Rocks,Modelo Negra,4/10/2025,10.00,,-10.00,-100.0%,$323.75,,($323.75),-100.0%,$82.45,,($82.45),-100.0%
13017,On The Rocks,Yuengling Lager,3/30/2026,,1.00,1.00,0.0%,,$26.00,$26.00,0.0%,,$8.89,$8.89,0.0%
13017,On The Rocks,Corona Extra,2/20/2026,,24.25,24.25,0.0%,,$831.25,$831.25,0.0%,,$220.25,$220.25,0.0%
13017,On The Rocks,Cayman Jack,3/13/2025,4.47,,-4.47,-100.0%,$152.50,,($152.50),-100.0%,$43.41,,($43.41),-100.0%
13017,On The Rocks,Modelo Chelada,1/29/2026,,3.00,3.00,0.0%,,$92.60,$92.60,0.0%,,$22.31,$22.31,0.0%
13017,On The Rocks,Modelo Especial,5/1/2025,3.00,,-3.00,-100.0%,$95.25,,($95.25),-100.0%,$25.56,,($25.56),-100.0%
13017,On The Rocks,Montauk,3/13/2026,,5.00,5.00,0.0%,,$184.50,$184.50,0.0%,,$55.05,$55.05,0.0%
13017,On The Rocks,White Claw,4/7/2025,5.00,,-5.00,-100.0%,$171.50,,($171.50),-100.0%,$44.30,,($44.30),-100.0%
13017,On The Rocks,Four Loko,6/27/2025,4.90,,-4.90,-100.0%,$125.00,,($125.00),-100.0%,$27.62,,($27.62),-100.0%
13017,On The Rocks,Modelo Chelada,4/7/2025,10.00,,-10.00,-100.0%,$300.00,,($300.00),-100.0%,$58.70,,($58.70),-100.0%
13017,On The Rocks,Coors Light,3/13/2025,16.92,,-16.92,-100.0%,$393.15,,($393.15),-100.0%,$124.15,,($124.15),-100.0%
13017,On The Rocks,Corona Extra,5/13/2025,54.83,,-54.83,-100.0%,"$1,776.00",,"($1,776.00)",-100.0%,$514.76,,($514.76),-100.0%
13017,On The Rocks,Corona Extra,6/23/2026,,73.58,73.58,0.0%,,"$2,400.85","$2,400.85",0.0%,,$674.14,$674.14,0.0%
13017,On The Rocks,Arizona Hard,1/12/2026,,-1.00,-1.00,0.0%,,($63.00),($63.00),0.0%,,($36.01),($36.01),0.0%
13017,On The Rocks,Corona Familiar,6/3/2025,8.00,,-8.00,-100.0%,$251.00,,($251.00),-100.0%,$70.46,,($70.46),-100.0%
13017,On The Rocks,Heineken USA,6/15/2026,,10.00,10.00,0.0%,,$308.00,$308.00,0.0%,,$85.60,$85.60,0.0%
13017,On The Rocks,Heineken USA,3/30/2026,,3.54,3.54,0.0%,,$100.00,$100.00,0.0%,,$24.94,$24.94,0.0%
13017,On The Rocks,Pacifico,6/2/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.89,$17.89,0.0%
13017,On The Rocks,Peroni,6/10/2025,2.80,,-2.80,-100.0%,$102.35,,($102.35),-100.0%,$28.42,,($28.42),-100.0%
13017,On The Rocks,Yuengling Light Lager,3/13/2025,1.00,,-1.00,-100.0%,$27.00,,($27.00),-100.0%,$7.94,,($7.94),-100.0%
13017,On The Rocks,Coors Light,5/15/2026,,13.83,13.83,0.0%,,$293.00,$293.00,0.0%,,$84.25,$84.25,0.0%
13017,On The Rocks,Miller High Life,4/10/2026,,7.67,7.67,0.0%,,$135.60,$135.60,0.0%,,$33.28,$33.28,0.0%
13017,On The Rocks,Sapporo,4/23/2026,,0.92,0.92,0.0%,,$35.00,$35.00,0.0%,,$12.40,$12.40,0.0%
13017,On The Rocks,Lite,5/15/2026,,10.00,10.00,0.0%,,$258.80,$258.80,0.0%,,$67.80,$67.80,0.0%
13017,On The Rocks,Modelo Especial,2/3/2026,,2.00,2.00,0.0%,,$62.60,$62.60,0.0%,,$16.14,$16.14,0.0%
13017,On The Rocks,Corona Extra,6/15/2026,,4.67,4.67,0.0%,,$175.05,$175.05,0.0%,,$50.00,$50.00,0.0%
13017,On The Rocks,Heineken USA,3/2/2026,,31.17,31.17,0.0%,,$995.25,$995.25,0.0%,,$262.90,$262.90,0.0%
13017,On The Rocks,Modelo Especial,4/3/2025,2.67,,-2.67,-100.0%,$75.00,,($75.00),-100.0%,$22.41,,($22.41),-100.0%
13017,On The Rocks,Modelo Especial,4/11/2025,10.00,,-10.00,-100.0%,$323.75,,($323.75),-100.0%,$82.45,,($82.45),-100.0%
13017,On The Rocks,Sierra Nevada,2/20/2026,,10.00,10.00,0.0%,,$364.00,$364.00,0.0%,,$103.60,$103.60,0.0%
13017,On The Rocks,Victoria,3/13/2025,5.33,,-5.33,-100.0%,$160.65,,($160.65),-100.0%,$43.25,,($43.25),-100.0%
13017,On The Rocks,Victoria,6/8/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
13017,On The Rocks,Coors Light,4/3/2025,15.00,,-15.00,-100.0%,$282.75,,($282.75),-100.0%,$91.20,,($91.20),-100.0%
13017,On The Rocks,Heineken USA,1/23/2026,,18.54,18.54,0.0%,,$568.75,$568.75,0.0%,,$142.54,$142.54,0.0%
13017,On The Rocks,Lite,1/9/2026,,10.00,10.00,0.0%,,$253.20,$253.20,0.0%,,$66.03,$66.03,0.0%
13017,On The Rocks,Voodoo Family,4/17/2026,,4.00,4.00,0.0%,,$147.20,$147.20,0.0%,,$39.76,$39.76,0.0%
13017,On The Rocks,Corona Extra,4/27/2026,,55.58,55.58,0.0%,,"$1,796.30","$1,796.30",0.0%,,$519.19,$519.19,0.0%
13017,On The Rocks,Lite,5/1/2025,12.00,,-12.00,-100.0%,$308.50,,($308.50),-100.0%,$80.50,,($80.50),-100.0%
13017,On The Rocks,Modelo Chelada,5/21/2026,,4.00,4.00,0.0%,,$123.90,$123.90,0.0%,,$31.73,$31.73,0.0%
13017,On The Rocks,Twisted Tea,1/29/2026,,3.00,3.00,0.0%,,$87.00,$87.00,0.0%,,$22.80,$22.80,0.0%
13017,On The Rocks,Pacifico,6/10/2025,1.00,,-1.00,-100.0%,$34.00,,($34.00),-100.0%,$9.87,,($9.87),-100.0%
13017,On The Rocks,Corona Familiar,1/23/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$6.71,$6.71,0.0%
13017,On The Rocks,Corona Extra,3/25/2025,50.00,,-50.00,-100.0%,"$1,589.00",,"($1,589.00)",-100.0%,$461.01,,($461.01),-100.0%
13017,On The Rocks,Modelo Chelada,6/15/2026,,5.00,5.00,0.0%,,$153.90,$153.90,0.0%,,$37.60,$37.60,0.0%
13017,On The Rocks,Heineken USA,4/22/2025,18.54,,-18.54,-100.0%,$568.75,,($568.75),-100.0%,$142.54,,($142.54),-100.0%
13017,On The Rocks,Heineken USA,3/17/2026,,15.00,15.00,0.0%,,$468.75,$468.75,0.0%,,$117.60,$117.60,0.0%
13017,On The Rocks,Twisted Tea,3/13/2025,20.00,,-20.00,-100.0%,$597.25,,($597.25),-100.0%,$164.70,,($164.70),-100.0%
13017,On The Rocks,Modelo Especial,4/24/2026,,-3.00,-3.00,0.0%,,($93.75),($93.75),0.0%,,($26.61),($26.61),0.0%
13017,On The Rocks,Peroni,5/13/2025,0.93,,-0.93,-100.0%,$36.00,,($36.00),-100.0%,$11.23,,($11.23),-100.0%
13017,On The Rocks,White Claw,6/2/2026,,4.00,4.00,0.0%,,$145.00,$145.00,0.0%,,$39.97,$39.97,0.0%
13017,On The Rocks,Coors Light,6/12/2026,,15.00,15.00,0.0%,,$304.00,$304.00,0.0%,,$92.80,$92.80,0.0%
13017,On The Rocks,Corona Light,5/6/2025,1.00,,-1.00,-100.0%,$35.00,,($35.00),-100.0%,$10.87,,($10.87),-100.0%
13017,On The Rocks,White Claw,2/20/2026,,12.40,12.40,0.0%,,$436.50,$436.50,0.0%,,$118.91,$118.91,0.0%
13017,On The Rocks,Modelo Especial,4/23/2026,,16.33,16.33,0.0%,,$507.25,$507.25,0.0%,,$144.03,$144.03,0.0%
13017,On The Rocks,Cayman Jack,4/3/2025,1.87,,-1.87,-100.0%,$67.00,,($67.00),-100.0%,$20.10,,($20.10),-100.0%
13017,On The Rocks,Corona NA,5/21/2026,,3.00,3.00,0.0%,,$93.00,$93.00,0.0%,,$26.67,$26.67,0.0%
13017,On The Rocks,Corona Familiar,3/2/2026,,5.33,5.33,0.0%,,$148.00,$148.00,0.0%,,$42.83,$42.83,0.0%
13017,On The Rocks,Sun Cruiser,3/13/2025,8.00,,-8.00,-100.0%,$376.00,,($376.00),-100.0%,$190.46,,($190.46),-100.0%
13017,On The Rocks,Lite,3/13/2025,16.67,,-16.67,-100.0%,$380.90,,($380.90),-100.0%,$106.34,,($106.34),-100.0%
13017,On The Rocks,Victoria,4/10/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
13017,On The Rocks,Heineken USA,3/9/2026,,3.54,3.54,0.0%,,$100.00,$100.00,0.0%,,$24.94,$24.94,0.0%
13017,On The Rocks,Simply Spiked,3/13/2025,3.00,,-3.00,-100.0%,$91.60,,($91.60),-100.0%,$26.85,,($26.85),-100.0%
13017,On The Rocks,Corona Extra,5/18/2026,,50.00,50.00,0.0%,,"$1,577.35","$1,577.35",0.0%,,$451.00,$451.00,0.0%
13017,On The Rocks,Modelo Especial,3/9/2026,,5.33,5.33,0.0%,,$162.20,$162.20,0.0%,,$45.19,$45.19,0.0%
13017,On The Rocks,Voodoo Family,5/8/2026,,5.00,5.00,0.0%,,$180.60,$180.60,0.0%,,$48.84,$48.84,0.0%
13017,On The Rocks,Coors Light,5/27/2026,,10.00,10.00,0.0%,,$246.00,$246.00,0.0%,,$69.90,$69.90,0.0%
13017,On The Rocks,Coors Light,3/17/2026,,3.50,3.50,0.0%,,$97.60,$97.60,0.0%,,$33.35,$33.35,0.0%
13017,On The Rocks,Modelo Aquas Frescas,6/3/2025,-2.00,,2.00,-100.0%,($62.60),,$62.60,-100.0%,($19.76),,$19.76,-100.0%
13017,On The Rocks,Miller High Life,6/2/2026,,1.33,1.33,0.0%,,$17.10,$17.10,0.0%,,$4.19,$4.19,0.0%
13017,On The Rocks,Lite,6/29/2026,,10.25,10.25,0.0%,,$234.80,$234.80,0.0%,,$64.23,$64.23,0.0%
13017,On The Rocks,Samuel Adams,6/27/2025,10.00,,-10.00,-100.0%,$324.00,,($324.00),-100.0%,$86.50,,($86.50),-100.0%
13017,On The Rocks,Sierra Nevada,4/3/2025,2.00,,-2.00,-100.0%,$79.00,,($79.00),-100.0%,$24.66,,($24.66),-100.0%
13017,On The Rocks,Lite,1/16/2026,,16.00,16.00,0.0%,,$339.50,$339.50,0.0%,,$88.58,$88.58,0.0%
13017,On The Rocks,Voodoo Family,6/29/2026,,5.00,5.00,0.0%,,$177.50,$177.50,0.0%,,$49.90,$49.90,0.0%
13017,On The Rocks,Coors Light,2/10/2026,,10.00,10.00,0.0%,,$188.50,$188.50,0.0%,,$60.80,$60.80,0.0%
13017,On The Rocks,Modelo Aquas Frescas,3/13/2025,2.00,,-2.00,-100.0%,$66.30,,($66.30),-100.0%,$20.75,,($20.75),-100.0%
13017,On The Rocks,New Belgium Brewing Company,3/20/2026,,1.00,1.00,0.0%,,$38.10,$38.10,0.0%,,$11.10,$11.10,0.0%
13017,On The Rocks,White Claw,5/8/2026,,4.00,4.00,0.0%,,$145.00,$145.00,0.0%,,$39.97,$39.97,0.0%
13017,On The Rocks,Pacifico,5/21/2026,,3.00,3.00,0.0%,,$94.00,$94.00,0.0%,,$26.69,$26.69,0.0%
13017,On The Rocks,Sierra Nevada,4/10/2026,,1.00,1.00,0.0%,,$35.50,$35.50,0.0%,,$10.63,$10.63,0.0%
13017,On The Rocks,Arnold Palmer,4/6/2026,,1.00,1.00,0.0%,,$33.30,$33.30,0.0%,,$9.23,$9.23,0.0%
13017,On The Rocks,Twisted Tea,3/30/2026,,15.00,15.00,0.0%,,$448.25,$448.25,0.0%,,$123.50,$123.50,0.0%
13017,On The Rocks,Blue Moon,3/2/2026,,4.80,4.80,0.0%,,$160.30,$160.30,0.0%,,$44.51,$44.51,0.0%
13017,On The Rocks,Victoria,6/3/2025,1.00,,-1.00,-100.0%,$29.50,,($29.50),-100.0%,$8.10,,($8.10),-100.0%
13017,On The Rocks,Corona Light,6/3/2025,3.00,,-3.00,-100.0%,$94.50,,($94.50),-100.0%,$26.61,,($26.61),-100.0%
13017,On The Rocks,Pride & Clarke,3/13/2025,1.00,,-1.00,-100.0%,$71.00,,($71.00),-100.0%,$8.83,,($8.83),-100.0%
13017,On The Rocks,Four Loko,5/27/2026,,4.90,4.90,0.0%,,$140.00,$140.00,0.0%,,$42.41,$42.41,0.0%
13017,On The Rocks,Bardstown Bourbon,6/27/2025,0.50,,-0.50,-100.0%,$204.00,,($204.00),-100.0%,$62.91,,($62.91),-100.0%
13017,On The Rocks,Pacifico,1/9/2026,,5.00,5.00,0.0%,,$156.25,$156.25,0.0%,,$44.35,$44.35,0.0%
13017,On The Rocks,Hard Mountain Dew,5/27/2026,,-2.00,-2.00,0.0%,,($58.00),($58.00),0.0%,,($14.42),($14.42),0.0%
13017,On The Rocks,Corona Extra,2/3/2026,,5.00,5.00,0.0%,,$156.50,$156.50,0.0%,,$43.10,$43.10,0.0%
13017,On The Rocks,Yuengling Lager,2/17/2026,,1.00,1.00,0.0%,,$26.00,$26.00,0.0%,,$8.92,$8.92,0.0%
