Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,City,Distribution Area,Product Num,Product Name,Date,Buyer Count   1/1/2025 - 12/31/2026,Units   1/1/2025 - 12/31/2026,Revenue   1/1/2025 - 12/31/2026,Gross Profit   1/1/2025 - 12/31/2026
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,10/20/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,12/1/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201054,Green River Wheated 1/750 mL,4/16/2026,1.00,6.00,$154.00,$45.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201051,Green River Bourbon 1/750 mL Btl,3/25/2026,1.00,6.00,$154.00,$45.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/10/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201051,Green River Bourbon 1/750 mL Btl,5/29/2025,1.00,6.00,$154.00,$45.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201074,Bardstown Discovery #13 1/750 mL Btl,7/13/2026,1.00,3.00,$325.98,$93.44
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/6/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/23/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,74005,Winemart Discount,700 Broadway Suite 42,Westwood,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,3/24/2026,1.00,2.00,$75.33,$22.97
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,5/22/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201054,Green River Wheated 1/750 mL,2/11/2025,1.00,6.00,$154.00,$45.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,6/20/2025,1.00,2.00,$209.33,$54.30
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/6/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201061,Bardstown Discovery Series #12 1/750 mL Btl,4/10/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,74005,Winemart Discount,700 Broadway Suite 42,Westwood,Bergen,201054,Green River Wheated 1/750 mL,3/24/2026,1.00,2.00,$53.67,$17.64
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/8/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201054,Green River Wheated 1/750 mL,2/11/2025,1.00,6.00,$162.00,$53.91
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,371 Broadway,Hillsdale,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/11/2025,1.00,3.00,$113.00,$34.46
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,371 Broadway,Hillsdale,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,3/10/2026,1.00,3.00,$113.00,$34.46
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,12/26/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,4/8/2025,1.00,1.00,$75.67,$20.82
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/16/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,4/8/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,3/27/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201052,Green River Full Proof 1/750 mL,3/25/2026,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,4/10/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,5/14/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/30/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,8/14/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/9/2026,1.00,6.00,$208.00,$66.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/7/2026,1.00,6.00,$196.00,$54.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,5/14/2026,1.00,6.00,$218.00,$60.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201051,Green River Bourbon 1/750 mL Btl,6/2/2025,1.00,0.00,$0.00,$0.00
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/27/2026,1.00,18.00,$654.00,$182.73
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201052,Green River Full Proof 1/750 mL,4/10/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,10/14/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,4/7/2025,1.00,2.00,$76.67,$24.30
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/22/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201059,Bardstown Discovery Series #10 1/750 mL Btl,8/1/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,5/29/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,12/18/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/23/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,6/24/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/22/2025,1.00,2.00,$81.33,$28.97
Shane Barreca,55001,Coasters Liquors,37 Union Ave,Cresskill,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/10/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/27/2025,1.00,12.00,$392.00,$389.82
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201051,Green River Bourbon 1/750 mL Btl,11/7/2025,1.00,1.00,$26.83,$8.82
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,6/19/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,11/10/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/10/2026,1.00,6.00,$218.00,$60.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/27/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,67004,Beverage Barn (A),224 Livingston St,Northvale,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/21/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,4/10/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201051,Green River Bourbon 1/750 mL Btl,11/25/2025,1.00,6.00,$161.00,$52.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,5/29/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/2/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/30/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201052,Green River Full Proof 1/750 mL,2/11/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/14/2026,1.00,6.00,$196.00,$54.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201076,Green River Wheated Full Proof 1/750 ml Btl,3/16/2026,1.00,18.00,$654.00,$182.73
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201052,Green River Full Proof 1/750 mL,5/5/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201053,Green River Rye 1/750 mL,6/26/2025,1.00,6.00,$154.00,$45.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201054,Green River Wheated 1/750 mL,3/23/2026,1.00,6.00,$154.00,$45.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/6/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,7/15/2026,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201051,Green River Bourbon 1/750 mL Btl,12/22/2025,1.00,6.00,$154.00,$45.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/13/2025,1.00,18.00,$654.00,$182.73
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201053,Green River Rye 1/750 mL,1/27/2025,1.00,6.00,$154.00,$152.91
Shane Barreca,59004,Royal Wine & Spirits II,50 Kinderkamack Rd,Oradell,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/17/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,11/3/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/22/2025,1.00,12.00,$436.00,$433.82
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201075,Green River Single Barrel Wheated 1/1/750mL Btl,12/9/2025,1.00,6.00,$267.96,$71.87
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201052,Green River Full Proof 1/750 mL,4/3/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201051,Green River Bourbon 1/750 mL Btl,9/5/2025,1.00,6.00,$162.00,$53.91
Shane Barreca,70001,Montvale Wine/Liq & Beer,110 Farm View,Montvale,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/22/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/21/2025,1.00,2.00,$76.67,$24.30
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/10/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201053,Green River Rye 1/750 mL,9/8/2025,1.00,6.00,$162.00,$53.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201054,Green River Wheated 1/750 mL,2/27/2025,1.00,12.00,$308.00,$91.82
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/30/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201076,Green River Wheated Full Proof 1/750 ml Btl,2/26/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201051,Green River Bourbon 1/750 mL Btl,1/27/2025,1.00,12.00,$308.00,($978.18)
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,11/20/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201052,Green River Full Proof 1/750 mL,12/29/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,5/15/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/27/2025,1.00,6.00,$218.00,$216.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/27/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/2/2025,1.00,2.00,$73.33,$26.30
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/4/2025,1.00,12.00,$452.00,$137.82
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201054,Green River Wheated 1/750 mL,2/6/2025,1.00,12.00,$308.00,$91.82
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/4/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/17/2025,1.00,12.00,$436.00,$121.82
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,11/20/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201054,Green River Wheated 1/750 mL,4/23/2026,1.00,6.00,$154.00,$45.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,12/8/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201053,Green River Rye 1/750 mL,12/22/2025,1.00,6.00,$161.00,$52.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,6/5/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/23/2026,1.00,2.00,$81.33,$28.97
Shane Barreca,55001,Coasters Liquors,37 Union Ave,Cresskill,Bergen,201059,Bardstown Discovery Series #10 1/750 mL Btl,9/10/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,70001,Montvale Wine/Liq & Beer,110 Farm View,Montvale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/28/2026,1.00,6.00,$196.00,$54.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,3/27/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,11/17/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201053,Green River Rye 1/750 mL,2/11/2025,1.00,12.00,$308.00,$91.82
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,6/9/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,12/15/2025,1.00,2.00,$75.33,$22.97
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201074,Bardstown Discovery #13 1/750 mL Btl,9/15/2025,1.00,3.00,$307.98,$75.45
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201052,Green River Full Proof 1/750 mL,4/6/2026,1.00,2.00,$81.33,$28.97
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,11/20/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/8/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/10/2026,1.00,6.00,$208.00,$66.91
Shane Barreca,75004,Cork & Keg (A),89 Kinderkamack Rd,Emerson,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/27/2026,1.00,2.00,$81.33,$28.97
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201054,Green River Wheated 1/750 mL,8/7/2025,1.00,6.00,$162.00,$53.91
Shane Barreca,74005,Winemart Discount,700 Broadway Suite 42,Westwood,Bergen,201077,Green River Honey 1/750 mL Btl,5/19/2026,1.00,2.00,$40.00,$15.30
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,5/7/2026,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201052,Green River Full Proof 1/750 mL,5/29/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201053,Green River Rye 1/750 mL,2/11/2025,1.00,6.00,$162.00,$53.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/6/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,Closter,Bergen,201051,Green River Bourbon 1/750 mL Btl,4/16/2026,1.00,6.00,$154.00,$45.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,8/14/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,60001,Bottle King (A) Dumont,95 Washington Ave,Dumont,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,5/5/2025,1.00,6.00,$226.00,$68.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/1/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/22/2025,1.00,6.00,$196.00,$194.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201051,Green River Bourbon 1/750 mL Btl,2/6/2025,1.00,6.00,$154.00,$45.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/30/2025,1.00,6.00,$196.00,$54.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/6/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,74009,Westwood Wine and Liquors,725 Broadway,Westwood,Bergen,201074,Bardstown Discovery #13 1/750 mL Btl,12/22/2025,1.00,2.00,$217.32,$62.29
Shane Barreca,70001,Montvale Wine/Liq & Beer,110 Farm View,Montvale,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/23/2025,1.00,12.00,$392.00,$109.82
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201075,Green River Single Barrel Wheated 1/1/750mL Btl,12/9/2025,1.00,6.00,$267.96,$71.87
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/10/2025,1.00,1.00,$105.67,$28.15
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201052,Green River Full Proof 1/750 mL,3/9/2026,1.00,6.00,$218.00,$60.91
Shane Barreca,73003,Bottle King (A) Hillsdale,381 Washington Ave,Hillsdale,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/17/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,8/14/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,67005,Shoprite Liq (A)Northvle,254 F Livingston St.,Northvale,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/10/2026,1.00,6.00,$226.00,$68.91
Shane Barreca,92011,Bottle King (A) Ramsey,476 Rt 17 N,Ramsey,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,12/26/2025,1.00,6.00,$218.00,$60.91
Shane Barreca,70001,Montvale Wine/Liq & Beer,110 Farm View,Montvale,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/25/2025,1.00,12.00,$436.00,$121.82
