Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   8/1/2026 - 8/31/2026,Case Equivalents   8/1/2026 - 8/31/2026,Units   8/1/2026 - 8/31/2026
Shane Barreca,75004,Cork & Keg (A),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/14/2026,1.00,1.00,2.80,3.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/13/2026,1.00,1.00,3.00,3.00
Shane Barreca,74009,Westwood Wine and Liquors,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/5/2026,1.00,1.00,2.00,2.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/4/2026,1.00,1.00,9.34,10.00
Shane Barreca,92011,Bottle King (A) Ramsey,11639,Southern Tier Harvest Autumn IPA 4/6/12 oz Can,Case Beer,4/6/12oz Can,Southern Tier,8/6/2026,1.00,1.00,3.00,3.00
Shane Barreca,60001,Bottle King (A) Dumont,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,12.00,12.00
Shane Barreca,75002,Shop Rite Liq (A)Emerson,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/18/2026,1.00,1.00,2.00,2.00
Shane Barreca,68002,Wine And Beverage Spirits,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/25/2026,1.00,1.00,10.00,10.00
Shane Barreca,86003,Township Liq (P),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/26/2026,1.00,1.00,5.00,5.00
Shane Barreca,92011,Bottle King (A) Ramsey,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/6/2026,1.00,1.00,30.00,30.00
Shane Barreca,60001,Bottle King (A) Dumont,4505,Sierra Nevada Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Sierra Nevada,8/3/2026,1.00,1.00,10.00,10.00
Shane Barreca,74005,Winemart Discount,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/14/2026,1.00,1.00,2.36,2.00
Shane Barreca,60001,Bottle King (A) Dumont,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/6/2026,1.00,1.00,5.00,5.00
Shane Barreca,74009,Westwood Wine and Liquors,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/19/2026,1.00,1.00,1.00,1.00
Shane Barreca,59004,Royal Wine & Spirits II,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/12/2026,1.00,1.00,20.00,20.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/11/2026,1.00,1.00,5.00,5.00
Shane Barreca,67004,Beverage Barn (A),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/17/2026,1.00,1.00,10.00,10.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,5.00,5.00
Shane Barreca,92011,Bottle King (A) Ramsey,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,7.00,7.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,5.00,5.00
Shane Barreca,73003,Bottle King (A) Hillsdale,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/6/2026,1.00,1.00,4.67,5.00
Shane Barreca,75004,Cork & Keg (A),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/10/2026,1.00,1.00,3.00,3.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/14/2026,1.00,1.00,10.00,10.00
Shane Barreca,74009,Westwood Wine and Liquors,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/19/2026,1.00,1.00,5.00,5.00
Shane Barreca,60001,Bottle King (A) Dumont,10407,Paulaner Oktoberfest Bier 2/12/11.2 oz Btl,Case Beer,2/12/11.2oz NR,Paulaner,8/3/2026,1.00,1.00,9.34,10.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,8219,Doc's Pumpkin 1/12/22 oz Btl,Case Cider,12/22oz NR,Doc's,8/14/2026,1.00,1.00,1.83,2.00
Shane Barreca,60001,Bottle King (A) Dumont,10418,Paulaner Oktoberfest Marzen 2/12/11.2 oz Btl,Case Beer,2/12/11.2oz NR,Paulaner,8/3/2026,1.00,1.00,9.34,10.00
Shane Barreca,92011,Bottle King (A) Ramsey,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/6/2026,1.00,1.00,10.00,10.00
Shane Barreca,74009,Westwood Wine and Liquors,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/5/2026,1.00,1.00,5.00,5.00
Shane Barreca,68002,Wine And Beverage Spirits,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/25/2026,1.00,1.00,8.00,8.00
Shane Barreca,67004,Beverage Barn (A),3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/17/2026,1.00,1.00,5.90,5.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/4/2026,1.00,1.00,10.00,10.00
Shane Barreca,75004,Cork & Keg (A),4696,Sierra Nevada Oktoberfest (Corny) 5 Gal Keg,Keg Beer,Corny Keg (5 Gal Keg),Sierra Nevada,8/24/2026,1.00,1.00,2.22,1.00
Shane Barreca,73003,Bottle King (A) Hillsdale,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Shane Barreca,92008,Ramsey Wine & Liquor,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/27/2026,1.00,1.00,2.00,2.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),10407,Paulaner Oktoberfest Bier 2/12/11.2 oz Btl,Case Beer,2/12/11.2oz NR,Paulaner,8/18/2026,1.00,1.00,3.74,4.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/18/2026,1.00,1.00,3.00,3.00
Shane Barreca,70003,Montvale Wines & Spirits,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/19/2026,1.00,1.00,1.00,1.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/11/2026,1.00,1.00,0.00,0.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/14/2026,1.00,1.00,5.00,5.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/13/2026,1.00,1.00,2.00,2.00
Shane Barreca,92008,Ramsey Wine & Liquor,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/13/2026,1.00,1.00,5.00,5.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/11/2026,1.00,1.00,10.00,10.00
Shane Barreca,73003,Bottle King (A) Hillsdale,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/13/2026,1.00,1.00,3.00,3.00
Shane Barreca,60001,Bottle King (A) Dumont,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/20/2026,1.00,1.00,6.67,5.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,11639,Southern Tier Harvest Autumn IPA 4/6/12 oz Can,Case Beer,4/6/12oz Can,Southern Tier,8/11/2026,1.00,1.00,5.00,5.00
Shane Barreca,74009,Westwood Wine and Liquors,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/12/2026,1.00,1.00,4.67,5.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,5292,Great Lakes Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Great Lakes,8/7/2026,1.00,1.00,5.00,5.00
Shane Barreca,74009,Westwood Wine and Liquors,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/12/2026,1.00,1.00,3.00,3.00
Shane Barreca,92008,Ramsey Wine & Liquor,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/6/2026,1.00,1.00,5.00,5.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/4/2026,1.00,1.00,20.00,20.00
Shane Barreca,73003,Bottle King (A) Hillsdale,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,2.00,2.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,1.00,1.00
Shane Barreca,92011,Bottle King (A) Ramsey,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/6/2026,1.00,1.00,7.00,7.00
Shane Barreca,92011,Bottle King (A) Ramsey,10418,Paulaner Oktoberfest Marzen 2/12/11.2 oz Btl,Case Beer,2/12/11.2oz NR,Paulaner,8/6/2026,1.00,1.00,9.34,10.00
Shane Barreca,60001,Bottle King (A) Dumont,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/13/2026,1.00,1.00,5.00,5.00
Shane Barreca,75002,Shop Rite Liq (A)Emerson,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/24/2026,1.00,1.00,3.00,3.00
Shane Barreca,73003,Bottle King (A) Hillsdale,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/6/2026,1.00,1.00,5.00,5.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/18/2026,1.00,1.00,5.00,5.00
Shane Barreca,92008,Ramsey Wine & Liquor,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/6/2026,1.00,1.00,2.00,2.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/14/2026,1.00,1.00,9.34,10.00
Shane Barreca,92011,Bottle King (A) Ramsey,10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/6/2026,1.00,1.00,14.01,15.00
Shane Barreca,74009,Westwood Wine and Liquors,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/12/2026,1.00,1.00,5.90,5.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/18/2026,1.00,1.00,10.00,10.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/13/2026,1.00,1.00,5.00,5.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/25/2026,1.00,1.00,10.00,10.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,5607,Flying Fish Oktoberfish 4/6/12 oz Can,Case Beer,4/6/12oz Can,Flying Fish,8/11/2026,1.00,1.00,5.00,5.00
Shane Barreca,67004,Beverage Barn (A),10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/17/2026,1.00,1.00,3.74,4.00
Shane Barreca,60001,Bottle King (A) Dumont,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/3/2026,1.00,1.00,5.00,5.00
Shane Barreca,74009,Westwood Wine and Liquors,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/25/2026,1.00,1.00,1.00,1.00
Shane Barreca,92011,Bottle King (A) Ramsey,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/3/2026,1.00,1.00,14.01,15.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/14/2026,1.00,1.00,9.34,10.00
Shane Barreca,71003,Brand Bar & Bev (A),12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/18/2026,1.00,1.00,2.00,2.00
Shane Barreca,92011,Bottle King (A) Ramsey,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/6/2026,1.00,1.00,15.00,15.00
Shane Barreca,67004,Beverage Barn (A),12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/17/2026,1.00,1.00,5.00,5.00
Shane Barreca,92008,Ramsey Wine & Liquor,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/6/2026,1.00,1.00,6.67,5.00
Shane Barreca,73003,Bottle King (A) Hillsdale,10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/13/2026,1.00,1.00,6.54,7.00
Shane Barreca,73003,Bottle King (A) Hillsdale,11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/13/2026,1.00,1.00,3.00,3.00
Shane Barreca,75004,Cork & Keg (A),5805,Point Whole Hog Pumpkin Ale 7.75 Gal Keg,Keg Beer,1/4 BBL Keg (7.75 Gal),Whole Hog,8/7/2026,1.00,1.00,10.33,3.00
Shane Barreca,68002,Wine And Beverage Spirits,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/25/2026,1.00,1.00,9.34,10.00
Shane Barreca,74009,Westwood Wine and Liquors,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/12/2026,1.00,1.00,5.00,5.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/14/2026,1.00,1.00,5.00,5.00
Shane Barreca,68002,Wine And Beverage Spirits,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/25/2026,1.00,1.00,5.00,5.00
Shane Barreca,60001,Bottle King (A) Dumont,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/3/2026,1.00,1.00,5.00,5.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,8219,Doc's Pumpkin 1/12/22 oz Btl,Case Cider,12/22oz NR,Doc's,8/14/2026,1.00,1.00,2.75,3.00
Shane Barreca,67004,Beverage Barn (A),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/17/2026,1.00,1.00,1.00,1.00
Shane Barreca,92008,Ramsey Wine & Liquor,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/27/2026,1.00,1.00,2.00,2.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/14/2026,1.00,1.00,6.54,7.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/25/2026,1.00,1.00,4.00,4.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/18/2026,1.00,1.00,4.00,3.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/4/2026,1.00,1.00,20.00,20.00
Shane Barreca,74005,Winemart Discount,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/5/2026,1.00,1.00,3.00,3.00
Shane Barreca,60001,Bottle King (A) Dumont,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/3/2026,1.00,1.00,20.00,20.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/13/2026,1.00,1.00,3.00,3.00
Shane Barreca,75004,Cork & Keg (A),4378,Southern Tier Pumking Imperial Pumpkin Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Southern Tier,8/24/2026,1.00,1.00,2.31,1.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/14/2026,1.00,1.00,10.00,10.00
Shane Barreca,75002,Shop Rite Liq (A)Emerson,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/24/2026,1.00,1.00,3.00,3.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/14/2026,1.00,1.00,5.00,5.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/18/2026,1.00,1.00,2.80,3.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/27/2026,1.00,1.00,18.00,18.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,10452,Paulaner Oktoberfest Bier 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Paulaner,8/4/2026,1.00,1.00,3.54,3.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),3336,Hofbrau Oktoberfest 6/4/16.9 oz Can,Case Beer,6/4/16.9oz Can,Hofbrau Usa,8/13/2026,1.00,1.00,4.23,3.00
Shane Barreca,75002,Shop Rite Liq (A)Emerson,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/24/2026,1.00,1.00,4.67,5.00
Shane Barreca,60001,Bottle King (A) Dumont,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/14/2026,1.00,1.00,7.00,7.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/14/2026,1.00,1.00,10.00,10.00
Shane Barreca,75002,Shop Rite Liq (A)Emerson,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/7/2026,1.00,1.00,2.00,2.00
Shane Barreca,92008,Ramsey Wine & Liquor,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/6/2026,1.00,1.00,10.00,10.00
Shane Barreca,60001,Bottle King (A) Dumont,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/6/2026,1.00,1.00,10.00,10.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/13/2026,1.00,1.00,5.00,5.00
Shane Barreca,92011,Bottle King (A) Ramsey,10407,Paulaner Oktoberfest Bier 2/12/11.2 oz Btl,Case Beer,2/12/11.2oz NR,Paulaner,8/6/2026,1.00,1.00,9.34,10.00
Shane Barreca,67005,Shoprite Liq (A)Northvle,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/14/2026,1.00,1.00,10.00,10.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/25/2026,1.00,1.00,2.80,3.00
Shane Barreca,70003,Montvale Wines & Spirits,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/19/2026,1.00,1.00,2.00,2.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/4/2026,1.00,1.00,10.00,10.00
Shane Barreca,60001,Bottle King (A) Dumont,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/3/2026,1.00,1.00,9.34,10.00
Shane Barreca,59004,Royal Wine & Spirits II,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/19/2026,1.00,1.00,16.00,12.00
Shane Barreca,92008,Ramsey Wine & Liquor,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/13/2026,1.00,1.00,5.00,5.00
Shane Barreca,92011,Bottle King (A) Ramsey,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/13/2026,1.00,1.00,11.81,10.00
Shane Barreca,74009,Westwood Wine and Liquors,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/5/2026,1.00,1.00,2.67,2.00
Shane Barreca,92011,Bottle King (A) Ramsey,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/6/2026,1.00,1.00,10.00,10.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/4/2026,1.00,1.00,10.00,10.00
Shane Barreca,73008,Shop Rite Liq (A)Hillsdal,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/18/2026,1.00,1.00,2.67,2.00
Shane Barreca,73003,Bottle King (A) Hillsdale,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/6/2026,1.00,1.00,4.67,5.00
Shane Barreca,62009,Gary's Wine & Marketplace (Closter),4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/18/2026,1.00,1.00,4.00,4.00
Shane Barreca,67004,Beverage Barn (A),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/17/2026,1.00,1.00,4.67,5.00
Shane Barreca,92008,Ramsey Wine & Liquor,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/6/2026,1.00,1.00,10.00,10.00
Shane Barreca,92008,Ramsey Wine & Liquor,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/6/2026,1.00,1.00,4.67,5.00
Shane Barreca,60001,Bottle King (A) Dumont,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/3/2026,1.00,1.00,10.00,10.00
Shane Barreca,75004,Cork & Keg (A),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/7/2026,1.00,1.00,10.00,10.00
Shane Barreca,67004,Beverage Barn (A),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/17/2026,1.00,1.00,2.00,2.00
Shane Barreca,70001,Montvale Wine/Liq & Beer,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/4/2026,1.00,1.00,18.68,20.00
Shane Barreca,60001,Bottle King (A) Dumont,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/13/2026,1.00,1.00,8.26,7.00
